symbol,date,open,high,low,close,volume
GLD,2017-07-27,120.1,120.14,119.28,119.79,6359189
GLD,2017-07-28,120.15,120.8558,120.14,120.69,7393606
GLD,2017-07-31,120.5,120.81,120.45,120.75,3944561
GLD,2017-08-01,120.44,121.14,120.44,120.65,7365056
GLD,2017-08-02,120.51,121.02,120.34,120.4,5945279
GLD,2017-08-03,120.31,120.83,120.31,120.59,4272172
GLD,2017-08-04,119.97,120.039,119.2201,119.65,8644781
GLD,2017-08-07,119.43,119.79,119.43,119.51,3010138
GLD,2017-08-08,120.02,120.12,118.97,119.86,7227220
GLD,2017-08-09,121.02,121.55,120.76,121.31,9183024
GLD,2017-08-10,122.08,122.44,122.03,122.21,9799808
GLD,2017-08-11,122.24,122.83,122.03,122.79,7890091
GLD,2017-08-14,121.98,122.24,121.6845,121.92,6035297
GLD,2017-08-15,120.6,121.2299,120.5828,120.98,6731340
GLD,2017-08-16,120.66,122.06,120.66,121.87,8262911
GLD,2017-08-17,122.29,122.6099,121.76,122.49,8183805
GLD,2017-08-18,123.37,123.54,122.0,122.3,13654124
GLD,2017-08-21,122.54,122.981,122.5,122.76,5549391
GLD,2017-08-22,122.56,122.56,121.85,122.21,6492604
GLD,2017-08-23,122.58,122.69,122.31,122.67,5038391
GLD,2017-08-24,122.39,122.64,122.13,122.29,4193071
GLD,2017-08-25,122.77,123.02,121.29,122.74,12398247
GLD,2017-08-28,123.33,124.73,123.33,124.69,11560718
GLD,2017-08-29,125.81,125.87,124.0545,124.42,9854296
GLD,2017-08-30,124.33,124.62,124.16,124.36,6328422
GLD,2017-08-31,124.58,125.84,124.55,125.82,11775530
GLD,2017-09-01,126.01,126.17,125.12,126.06,11567404
GLD,2017-09-05,126.65,127.78,126.57,127.46,11703242
GLD,2017-09-06,127.34,127.44,126.55,126.81,10059273
GLD,2017-09-07,127.56,128.32,127.39,128.13,10217402
GLD,2017-09-08,128.21,128.3,127.59,127.97,8903683
GLD,2017-09-11,126.74,126.94,126.05,126.19,8737510
GLD,2017-09-12,126.03,126.59,125.94,126.56,8348676
GLD,2017-09-13,126.4,126.45,125.5,125.61,8490963
GLD,2017-09-14,125.66,126.44,125.62,126.16,5318038
GLD,2017-09-15,125.99,125.99,125.41,125.53,7124727
GLD,2017-09-18,124.71,124.76,123.965,124.36,8859807
GLD,2017-09-19,124.49,124.65,124.03,124.62,5824258
GLD,2017-09-20,124.68,125.0599,123.15,123.62,11415229
GLD,2017-09-21,122.56,123.07,122.49,122.68,7755572
GLD,2017-09-22,123.03,123.39,122.9348,123.24,6011740
GLD,2017-09-25,122.78,124.66,122.71,124.53,10255569
GLD,2017-09-26,123.57,123.81,122.9,123.14,8671795
GLD,2017-09-27,122.04,122.51,121.88,121.98,6903714
GLD,2017-09-28,122.04,122.475,121.83,122.21,5968213
GLD,2017-09-29,122.29,122.3,121.55,121.58,10207343
GLD,2017-10-02,121.17,121.34,120.74,120.77,11755378
GLD,2017-10-03,120.72,121.1,120.7041,120.83,3722557
GLD,2017-10-04,121.21,121.27,120.7101,121.17,6465844
GLD,2017-10-05,121.15,121.24,120.395,120.52,6205423
GLD,2017-10-06,120.26,121.21,119.7835,121.09,10013282
GLD,2017-10-09,121.64,122.11,121.551,122.08,5263706
GLD,2017-10-10,122.62,122.97,122.36,122.4,9315475
GLD,2017-10-11,122.57,122.88,122.03,122.79,5647326
GLD,2017-10-12,122.84,123.035,122.5,122.89,3037576
GLD,2017-10-13,123.66,123.86,123.34,123.82,6820055
GLD,2017-10-16,123.82,123.97,122.57,122.97,8201979
GLD,2017-10-17,122.03,122.32,121.73,122.13,7041240
GLD,2017-10-18,121.71,121.94,121.55,121.67,3666407
GLD,2017-10-19,122.2,122.55,122.111,122.39,5564004
GLD,2017-10-20,121.68,121.98,121.39,121.61,8481102
GLD,2017-10-23,120.98,121.9,120.96,121.8,5069100
GLD,2017-10-24,121.26,121.71,120.98,121.33,5114077
GLD,2017-10-25,121.31,121.5899,120.84,121.35,4282369
GLD,2017-10-26,121.16,121.16,120.22,120.33,6438256
GLD,2017-10-27,120.38,120.99,120.21,120.9,6664180
GLD,2017-10-30,120.93,121.47,120.8,121.13,5117133
GLD,2017-10-31,120.82,120.84,120.38,120.67,3910495
GLD,2017-11-01,120.98,121.55,120.835,121.11,4647787
GLD,2017-11-02,121.29,121.96,121.05,121.19,5368199
GLD,2017-11-03,121.36,121.43,120.1844,120.62,6329542
GLD,2017-11-06,120.72,121.85,120.68,121.65,6953412
GLD,2017-11-07,121.51,121.56,120.78,121.21,4165933
GLD,2017-11-08,121.95,122.25,121.59,121.63,5554510
GLD,2017-11-09,121.85,122.41,121.73,122.13,6072394
GLD,2017-11-10,121.99,122.11,120.935,121.13,7116200
GLD,2017-11-13,121.43,121.55,121.27,121.31,6249206
GLD,2017-11-14,120.9,121.91,120.77,121.56,6188992
GLD,2017-11-15,122.13,122.36,121.25,121.41,4984812
GLD,2017-11-16,121.45,121.71,121.29,121.4,2796045
GLD,2017-11-17,122.15,123.17,121.95,122.86,10613583
GLD,2017-11-20,122.3,122.41,121.04,121.31,8356673
GLD,2017-11-21,121.67,122.0,121.5,121.51,4954856
GLD,2017-11-22,122.26,122.95,122.17,122.63,5211804
GLD,2017-11-24,122.36,122.61,122.22,122.32,1779705
GLD,2017-11-27,123.26,123.33,122.67,122.83,4957683
GLD,2017-11-28,123.05,123.17,122.53,122.81,5442895
GLD,2017-11-29,122.24,122.33,121.74,122.04,6138941
GLD,2017-11-30,121.44,121.7,120.64,121.1,7936260
GLD,2017-12-01,120.94,122.43,120.74,121.59,13080101
GLD,2017-12-04,121.15,121.2,120.84,121.18,6943614
GLD,2017-12-05,120.44,120.505,119.72,120.32,10040681
GLD,2017-12-06,120.03,120.44,119.87,120.07,6640764
GLD,2017-12-07,119.01,119.24,118.1,118.49,12899373
GLD,2017-12-08,118.49,118.92,118.33,118.48,5231287
GLD,2017-12-11,118.37,118.54,117.8,118.01,4522244
GLD,2017-12-12,117.65,118.17,117.4,118.15,8020109
GLD,2017-12-13,118.19,119.35,118.01,119.17,10086657
GLD,2017-12-14,119.1,119.29,118.71,118.93,6993592
GLD,2017-12-15,119.41,119.5,118.97,119.18,7531964
GLD,2017-12-18,119.63,119.99,119.6,119.73,5452212
GLD,2017-12-19,119.67,119.9,119.53,119.82,4018885
GLD,2017-12-20,119.98,120.36,119.81,120.14,5734625
GLD,2017-12-21,120.07,120.45,120.0,120.31,4823709
GLD,2017-12-22,120.67,121.14,120.57,120.94,5791312
GLD,2017-12-26,121.55,121.87,121.51,121.77,8224411
GLD,2017-12-27,122.0,122.34,121.88,122.23,6232678
GLD,2017-12-28,122.82,122.92,122.56,122.85,5732725
GLD,2017-12-29,123.7,124.09,123.46,123.65,7852109
GLD,2018-01-02,124.66,125.18,124.39,125.15,11762515
GLD,2018-01-03,125.05,125.09,124.1,124.82,7904326
GLD,2018-01-04,124.89,125.85,124.74,125.46,7329718
GLD,2018-01-05,124.93,125.48,124.83,125.33,5739904
GLD,2018-01-08,125.2,125.32,124.9,125.31,3566707
GLD,2018-01-09,124.49,124.86,124.23,124.73,9153584
GLD,2018-01-10,125.17,125.31,124.72,125.03,14809303
GLD,2018-01-11,125.37,125.66,125.25,125.44,5994730
GLD,2018-01-12,126.01,127.13,125.81,126.96,9258570
GLD,2018-01-16,126.6,127.18,126.4,127.17,8083895
GLD,2018-01-17,126.77,127.22,125.9,126.14,10130509
GLD,2018-01-18,126.13,126.52,125.8,125.86,6289271
GLD,2018-01-19,126.57,126.73,126.41,126.42,8773753
GLD,2018-01-22,126.51,126.75,126.28,126.65,4893546
GLD,2018-01-23,126.53,127.35,126.34,127.28,6190410
GLD,2018-01-24,128.39,129.26,128.23,128.83,11827554
GLD,2018-01-25,128.69,129.51,127.36,127.97,15219664
GLD,2018-01-26,128.24,128.52,127.97,128.07,7828744
GLD,2018-01-29,127.58,127.63,126.92,127.35,6956392
GLD,2018-01-30,127.91,127.92,126.74,126.8,9736105
GLD,2018-01-31,127.45,127.85,126.4,127.65,13418904
GLD,2018-02-01,127.18,128.15,127.08,128.07,10854639
GLD,2018-02-02,126.81,126.85,125.96,126.39,16789214
GLD,2018-02-05,126.82,127.31,126.44,126.71,13596327
GLD,2018-02-06,126.54,126.55,125.22,125.38,17672450
GLD,2018-02-07,125.48,125.77,124.41,124.79,8558460
GLD,2018-02-08,124.92,125.44,124.51,124.98,7343637
GLD,2018-02-09,124.65,125.14,124.39,124.77,14140696
GLD,2018-02-12,125.19,125.82,125.11,125.37,6984852
GLD,2018-02-13,125.67,126.18,125.52,126.08,5321327
GLD,2018-02-14,126.47,128.59,126.29,128.23,16416413
GLD,2018-02-15,128.43,128.57,127.94,128.38,7276495
GLD,2018-02-16,128.3,128.7,127.57,127.96,7956921
GLD,2018-02-20,127.28,127.4,126.04,126.24,11148745
GLD,2018-02-21,126.36,126.76,125.44,125.66,7908753
GLD,2018-02-22,125.92,126.37,125.88,126.3,5346347
GLD,2018-02-23,126.06,126.3,125.85,126.14,4239709
GLD,2018-02-26,126.45,126.62,126.18,126.45,3194743
GLD,2018-02-27,126.06,126.15,124.59,125.13,7082301
GLD,2018-02-28,125.09,125.46,124.81,125.0,4534884
GLD,2018-03-01,124.15,125.31,123.58,124.72,12910071
GLD,2018-03-02,125.67,125.69,124.97,125.39,9994341
GLD,2018-03-05,125.35,125.48,124.96,125.18,5778343
GLD,2018-03-06,126.2,126.96,126.13,126.53,8676781
GLD,2018-03-07,126.22,126.29,125.42,125.72,5158674
GLD,2018-03-08,125.69,125.7,125.13,125.42,3474944
GLD,2018-03-09,124.94,125.69,124.78,125.54,5066833
GLD,2018-03-12,125.04,125.57,124.84,125.54,2884269
GLD,2018-03-13,125.67,125.99,125.05,125.78,4798303
GLD,2018-03-14,125.49,125.76,125.34,125.7,3777021
GLD,2018-03-15,125.12,125.21,124.72,124.9,6130124
GLD,2018-03-16,124.84,124.87,124.21,124.6,7402188
GLD,2018-03-19,124.57,125.16,124.42,124.87,4335420
GLD,2018-03-20,124.41,124.55,123.96,124.31,3399440
GLD,2018-03-21,125.4,126.76,125.03,126.48,12532035
GLD,2018-03-22,126.09,126.34,125.64,125.98,5298709
GLD,2018-03-23,127.82,128.06,127.61,127.61,12025882
GLD,2018-03-26,128.05,128.58,128.01,128.28,6169843
GLD,2018-03-27,127.23,127.62,127.05,127.49,6180707
GLD,2018-03-28,126.48,126.61,125.51,125.73,10254883
GLD,2018-03-29,125.42,125.81,125.31,125.79,7117156
GLD,2018-04-02,126.65,127.54,126.38,127.26,11421144
GLD,2018-04-03,126.54,126.59,126.01,126.3,6083717
GLD,2018-04-04,127.5,127.53,126.32,126.45,7488254
GLD,2018-04-05,125.45,126.08,125.43,125.8,5332957
GLD,2018-04-06,126.57,126.6,126.13,126.39,6121225
GLD,2018-04-09,126.45,126.86,126.23,126.82,4189864
GLD,2018-04-10,127.02,127.31,126.67,127.12,5403992
GLD,2018-04-11,128.09,129.47,127.78,128.11,12348564
GLD,2018-04-12,127.25,127.34,126.47,126.62,8141339
GLD,2018-04-13,127.07,127.75,127.03,127.45,6821338
GLD,2018-04-16,127.74,128.05,127.57,127.63,4600039
GLD,2018-04-17,127.02,127.78,127.0,127.75,4184077
GLD,2018-04-18,128.32,128.54,127.75,127.85,6755575
GLD,2018-04-19,127.81,127.88,127.13,127.6,8736103
GLD,2018-04-20,126.69,126.97,126.55,126.63,10403128
GLD,2018-04-23,125.62,125.76,125.34,125.62,6921519
GLD,2018-04-24,125.78,126.34,125.67,126.23,4733107
GLD,2018-04-25,125.23,125.51,125.06,125.41,5981944
GLD,2018-04-26,125.54,125.57,124.69,124.97,7517135
GLD,2018-04-27,125.2,125.62,125.17,125.5,5653996
GLD,2018-04-30,124.41,125.2,124.19,124.59,9830612
GLD,2018-05-01,123.9,123.98,123.39,123.71,7551577
GLD,2018-05-02,123.9,124.54,123.58,123.65,7614019
GLD,2018-05-03,124.66,124.76,124.24,124.28,4857387
GLD,2018-05-04,124.1,124.65,124.0,124.54,5883574
GLD,2018-05-07,124.5,124.7,124.3,124.57,3397508
GLD,2018-05-08,124.14,124.95,123.79,124.59,5551078
GLD,2018-05-09,124.45,124.87,124.24,124.33,4405593
GLD,2018-05-10,125.22,125.37,124.75,125.18,5218356
GLD,2018-05-11,125.57,125.59,124.94,125.0,4299164
GLD,2018-05-14,125.16,125.21,124.44,124.49,3753223
GLD,2018-05-15,122.82,122.82,122.13,122.48,10911900
GLD,2018-05-16,122.38,122.61,122.03,122.29,4943275
GLD,2018-05-17,122.23,122.43,122.04,122.36,7781336
GLD,2018-05-18,122.05,122.65,122.01,122.41,6837125
GLD,2018-05-21,122.16,122.53,121.97,122.48,4126673
GLD,2018-05-22,122.7,122.74,122.34,122.41,4579602
GLD,2018-05-23,122.14,122.74,122.11,122.54,7007256
GLD,2018-05-24,123.1,123.82,123.08,123.59,8850085
GLD,2018-05-25,123.66,123.7,123.21,123.21,7920650
GLD,2018-05-29,122.84,123.64,122.66,123.19,9013170
GLD,2018-05-30,123.17,123.61,123.17,123.37,4573697
GLD,2018-05-31,123.26,123.78,123.1,123.1,7862495
GLD,2018-06-01,122.58,123.09,122.44,122.49,8059121
GLD,2018-06-04,122.85,122.93,122.37,122.37,4345370
GLD,2018-06-05,122.55,123.23,122.28,122.85,6864209
GLD,2018-06-06,123.08,123.35,122.63,122.92,4083702
GLD,2018-06-07,122.96,123.15,122.69,122.86,3700745
GLD,2018-06-08,123.08,123.12,122.91,123.01,3865667
GLD,2018-06-11,123.1,123.42,123.02,123.23,3201179
GLD,2018-06-12,122.95,123.18,122.64,122.82,7279620
GLD,2018-06-13,122.84,123.34,122.47,123.19,5867744
GLD,2018-06-14,123.63,123.86,123.32,123.38,8015447
GLD,2018-06-15,122.18,122.2,120.83,121.34,14536993
GLD,2018-06-18,121.35,121.44,120.99,121.11,3845950
GLD,2018-06-19,120.81,121.03,120.58,120.8,4925832
GLD,2018-06-20,120.79,120.81,120.16,120.26,4548491
GLD,2018-06-21,119.92,120.32,119.82,120.05,5681906
GLD,2018-06-22,120.21,120.4,120.1,120.34,4518408
GLD,2018-06-25,120.0,120.23,119.83,119.89,9300195
GLD,2018-06-26,119.28,119.59,119.09,119.26,8675447
GLD,2018-06-27,118.96,119.05,118.48,118.58,6480064
GLD,2018-06-28,118.59,118.67,118.01,118.22,7760936
GLD,2018-06-29,118.43,118.94,118.26,118.65,8002828
GLD,2018-07-02,118.18,118.21,117.4,117.46,12021957
GLD,2018-07-03,118.41,119.08,118.38,118.65,8900973
GLD,2018-07-05,118.92,119.33,118.77,119.05,4951873
GLD,2018-07-06,118.97,119.03,118.73,118.86,2947058
GLD,2018-07-09,119.65,119.73,119.14,119.15,4075297
GLD,2018-07-10,118.89,119.0,118.61,118.93,3754770
GLD,2018-07-11,118.45,118.53,117.62,117.64,6974791
GLD,2018-07-12,118.0,118.26,117.94,118.13,4585460
GLD,2018-07-13,117.62,117.75,117.45,117.61,5444284
GLD,2018-07-16,117.51,117.63,117.28,117.55,3670943
GLD,2018-07-17,116.72,116.93,116.12,116.28,7939635
GLD,2018-07-18,116.03,116.35,115.83,116.31,5391963
GLD,2018-07-19,115.13,116.47,115.12,115.81,14227628
GLD,2018-07-20,116.4,116.71,116.24,116.56,7892317
GLD,2018-07-23,116.25,116.31,115.76,116.0,6247368
GLD,2018-07-24,116.22,116.43,115.91,116.04,4801046
GLD,2018-07-25,116.79,116.84,116.27,116.68,5480914
GLD,2018-07-26,116.24,116.51,115.77,115.77,6382946
GLD,2018-07-27,115.92,116.24,115.77,115.83,5242099
GLD,2018-07-30,115.8,116.02,115.64,115.65,4157371
GLD,2018-07-31,115.47,116.35,115.39,115.99,5508456
GLD,2018-08-01,115.63,115.7,115.13,115.14,7941660
GLD,2018-08-02,115.17,115.23,114.42,114.52,6204210
GLD,2018-08-03,115.09,115.53,114.86,114.92,5953227
GLD,2018-08-06,114.56,114.72,114.31,114.33,5811614
GLD,2018-08-07,114.85,114.94,114.42,114.59,5188447
GLD,2018-08-08,114.75,114.95,114.41,114.91,3809872
GLD,2018-08-09,115.02,115.12,114.69,114.74,4252956
GLD,2018-08-10,114.81,115.23,114.61,114.69,6757857
GLD,2018-08-13,113.81,113.81,112.83,112.96,9150873
GLD,2018-08-14,113.25,113.48,112.84,113.07,7086193
GLD,2018-08-15,112.17,112.18,111.06,111.19,12398366
GLD,2018-08-16,111.46,111.88,111.1,111.1,7484637
GLD,2018-08-17,111.69,112.15,111.38,112.13,8470951
GLD,2018-08-20,112.38,112.74,112.16,112.69,5313403
GLD,2018-08-21,112.77,113.1,112.44,113.02,5042443
GLD,2018-08-22,113.39,113.49,113.07,113.27,6215910
GLD,2018-08-23,112.68,112.88,112.06,112.2,5500102
GLD,2018-08-24,113.25,114.42,113.21,114.16,9214703
GLD,2018-08-27,114.12,114.78,114.12,114.59,4364167
GLD,2018-08-28,114.76,114.87,113.55,113.68,6101386
GLD,2018-08-29,114.16,114.21,113.85,114.2,5616329
GLD,2018-08-30,113.92,113.93,113.24,113.64,5431600
GLD,2018-08-31,113.72,114.06,113.44,113.51,5048673
GLD,2018-09-04,112.75,113.07,112.61,112.93,6617486
GLD,2018-09-05,113.36,113.44,113.12,113.32,4459202
GLD,2018-09-06,113.89,114.26,113.28,113.54,4784729
GLD,2018-09-07,113.26,113.6,112.97,113.23,3714023
GLD,2018-09-10,113.26,113.43,113.0,113.15,2316693
GLD,2018-09-11,112.65,113.37,112.42,113.22,3791338
GLD,2018-09-12,113.12,114.39,113.06,114.17,6315934
GLD,2018-09-13,114.72,114.78,113.58,113.76,5636023
GLD,2018-09-14,113.79,113.9,112.91,113.02,5375645
GLD,2018-09-17,113.6,114.03,113.55,113.61,4727254
GLD,2018-09-18,113.79,113.91,113.28,113.44,4737849
GLD,2018-09-19,113.94,114.15,113.68,113.88,4223199
GLD,2018-09-20,114.21,114.37,113.86,114.27,4384523
GLD,2018-09-21,112.87,113.68,112.79,113.49,6831550
GLD,2018-09-24,113.68,113.96,113.43,113.47,4435578
GLD,2018-09-25,113.75,113.89,113.57,113.65,3004824
GLD,2018-09-26,113.11,113.6,112.66,113.05,8297429
GLD,2018-09-27,112.1,112.42,111.85,112.05,7683739
GLD,2018-09-28,112.16,113.0,112.07,112.76,6020579
GLD,2018-10-01,112.4,112.62,112.15,112.57,3893012
GLD,2018-10-02,113.7,114.33,113.61,113.87,10776912
GLD,2018-10-03,113.87,114.05,113.26,113.42,6674517
GLD,2018-10-04,113.83,114.19,113.26,113.48,6616212
GLD,2018-10-05,113.81,114.1,113.57,113.8,7994440
GLD,2018-10-08,112.25,112.59,111.9,112.54,12111577
GLD,2018-10-09,112.37,112.67,111.97,112.6,8352697
GLD,2018-10-10,112.47,112.96,112.25,112.88,10571316
GLD,2018-10-11,114.2,116.04,114.09,115.78,26810920
GLD,2018-10-12,115.58,115.71,115.08,115.23,12939315
GLD,2018-10-15,116.12,116.53,115.89,116.0,11828366
GLD,2018-10-16,116.49,116.6,115.8,115.8,9531769
GLD,2018-10-17,115.89,116.33,115.68,115.79,7078639
GLD,2018-10-18,115.83,116.41,115.63,115.92,7964106
GLD,2018-10-19,116.23,116.24,115.96,116.01,7453947
GLD,2018-10-22,115.57,115.78,115.43,115.71,5200759
GLD,2018-10-23,117.16,117.25,116.33,116.39,12704177
GLD,2018-10-24,116.38,116.72,116.11,116.66,8563293
GLD,2018-10-25,116.58,116.73,116.19,116.4,8303495
GLD,2018-10-26,116.83,117.65,116.46,116.77,15733170
GLD,2018-10-29,116.41,116.54,115.84,116.31,8732486
GLD,2018-10-30,115.85,116.04,115.64,115.8,7233614
GLD,2018-10-31,114.89,115.17,114.66,115.15,11409346
GLD,2018-11-01,116.33,117.07,116.18,116.63,13662915
GLD,2018-11-02,116.61,116.98,116.39,116.65,8796962
GLD,2018-11-05,116.28,116.67,116.23,116.37,6291450
GLD,2018-11-06,116.44,116.53,115.74,116.04,7270793
GLD,2018-11-07,116.26,116.35,115.9,116.03,8392112
GLD,2018-11-08,115.77,116.15,115.5,115.78,7638817
GLD,2018-11-09,114.6,114.75,114.14,114.48,14159472
GLD,2018-11-12,114.01,114.05,113.58,113.66,7499046
GLD,2018-11-13,113.72,113.93,113.42,113.7,9309074
GLD,2018-11-14,113.53,115.06,113.46,114.64,13950218
GLD,2018-11-15,114.83,114.99,114.56,114.77,8910585
GLD,2018-11-16,115.83,115.88,115.37,115.62,8576955
GLD,2018-11-19,115.45,115.92,115.37,115.67,8508445
GLD,2018-11-20,115.94,115.95,115.37,115.67,9075193
GLD,2018-11-21,115.94,116.35,115.86,115.86,8834206
GLD,2018-11-23,115.76,115.88,115.585,115.77,3726611
GLD,2018-11-26,115.84,115.87,115.53,115.64,4018622
GLD,2018-11-27,115.55,115.63,114.6,114.95,9671170
GLD,2018-11-28,114.76,116.07,114.59,115.38,13789016
GLD,2018-11-29,115.97,116.24,115.56,115.74,6479502
GLD,2018-11-30,115.42,115.66,115.04,115.54,8169579
GLD,2018-12-03,116.6,116.77,116.3,116.41,8463378
GLD,2018-12-04,117.37,117.39,116.93,117.12,7186437
GLD,2018-12-06,117.38,117.685,116.92,117.14,9267628
GLD,2018-12-07,117.62,118.23,117.54,118.09,10402903
GLD,2018-12-10,117.7,117.94,117.42,117.68,8118110
GLD,2018-12-11,117.67,117.89,117.35,117.54,6395391
GLD,2018-12-12,117.7,117.95,117.61,117.79,4136781
GLD,2018-12-13,117.54,117.62,117.26,117.53,4131770
GLD,2018-12-14,116.63,117.3,116.58,117.06,7501660
GLD,2018-12-17,117.37,118.03,117.35,117.87,8455007
GLD,2018-12-18,117.85,118.2,117.81,118.15,7542875
GLD,2018-12-19,118.24,118.96,117.4,117.43,13827509
GLD,2018-12-20,119.11,119.74,118.68,119.24,18615143
GLD,2018-12-21,119.19,119.25,118.57,118.72,13629830
GLD,2018-12-24,119.57,120.14,119.57,120.02,9736359
GLD,2018-12-26,120.62,121.0,119.57,119.66,14293459
GLD,2018-12-27,120.57,120.9,120.14,120.57,11874408
GLD,2018-12-28,120.8,121.08,120.72,121.06,6864842
GLD,2018-12-31,120.98,121.26,120.83,121.25,8449441
GLD,2019-01-02,121.35,121.75,120.88,121.33,12776155
GLD,2019-01-03,121.78,122.46,121.73,122.43,15440840
GLD,2019-01-04,121.32,121.6,120.69,121.44,13334368
GLD,2019-01-07,122.16,122.22,121.57,121.86,7473641
GLD,2019-01-08,121.15,121.71,121.06,121.53,7643363
GLD,2019-01-09,121.45,122.34,121.44,122.31,10555933
GLD,2019-01-10,121.98,122.18,121.57,121.59,6672058
GLD,2019-01-11,121.74,122.05,121.66,121.8,8622666
GLD,2019-01-14,122.15,122.24,121.87,122.09,6477072
GLD,2019-01-15,122.28,122.38,121.62,121.88,7512779
GLD,2019-01-16,122.04,122.44,122.02,122.27,6878137
GLD,2019-01-17,122.03,122.26,121.81,122.11,8558523
GLD,2019-01-18,121.23,121.52,121.02,121.02,10896307
GLD,2019-01-22,121.18,121.5,120.9,121.45,7896668
GLD,2019-01-23,120.96,121.54,120.86,121.28,5224918
GLD,2019-01-24,121.16,121.36,120.92,121.09,5662490
GLD,2019-01-25,122.02,122.91,122.02,122.86,11103309
GLD,2019-01-28,122.75,123.29,122.72,123.29,8522178
GLD,2019-01-29,123.71,124.0,123.46,123.98,11610204
GLD,2019-01-30,123.91,125.07,123.7,124.69,12103963
GLD,2019-01-31,125.18,125.23,124.62,124.75,10209516
GLD,2019-02-01,124.89,125.05,124.37,124.5,12485496
GLD,2019-02-04,123.99,124.29,123.82,123.96,6879187
GLD,2019-02-05,124.29,124.42,124.05,124.28,6291367
GLD,2019-02-06,124.16,124.19,123.4,123.44,6595100
GLD,2019-02-07,123.8,123.95,123.44,123.74,5935456
GLD,2019-02-08,124.05,124.33,123.98,124.21,4235221
GLD,2019-02-11,123.19,123.82,123.19,123.6,4821904
GLD,2019-02-12,123.96,124.03,123.61,123.86,4271869
GLD,2019-02-13,123.84,124.55,123.31,123.37,7640509
GLD,2019-02-14,123.84,124.2,123.53,124.06,6276529
GLD,2019-02-15,124.59,125.0,124.18,124.8,12190104
GLD,2019-02-19,125.98,126.79,125.93,126.7,15614028
GLD,2019-02-20,127.0,127.21,126.31,126.48,8889665
GLD,2019-02-21,126.15,126.22,125.05,125.05,8634596
GLD,2019-02-22,125.53,125.95,125.39,125.5,5439375
GLD,2019-02-25,125.78,125.9,125.23,125.37,4882615
GLD,2019-02-26,125.33,125.62,125.05,125.58,5153511
GLD,2019-02-27,125.17,125.23,124.4,124.69,7935647
GLD,2019-02-28,124.71,124.71,123.98,123.99,7811731
GLD,2019-03-01,123.48,123.96,121.87,121.88,16411743
GLD,2019-03-04,121.56,121.85,121.18,121.56,10272586
GLD,2019-03-05,121.38,121.73,121.03,121.72,7120090
GLD,2019-03-06,121.43,121.64,121.26,121.61,4820443
GLD,2019-03-07,121.27,121.71,121.18,121.51,6088768
GLD,2019-03-08,122.7,122.89,122.37,122.84,10427747
GLD,2019-03-11,122.52,122.54,121.92,122.24,6708655
GLD,2019-03-12,122.54,123.03,122.4,122.98,6289860
GLD,2019-03-13,123.56,123.88,123.43,123.84,7377297
GLD,2019-03-14,122.33,122.55,122.12,122.41,6778443
GLD,2019-03-15,123.06,123.4,122.9132,122.97,9412061
GLD,2019-03-18,123.3,123.4,122.89,123.04,7783205
GLD,2019-03-19,123.72,123.79,123.34,123.38,6558693
GLD,2019-03-20,123.66,124.42,122.65,124.18,11304912
GLD,2019-03-21,124.36,124.37,123.11,123.68,7739775
GLD,2019-03-22,123.93,124.22,123.73,123.97,5874016
GLD,2019-03-25,124.56,125.11,124.48,124.92,7288343
GLD,2019-03-26,124.48,124.51,124.07,124.3,5056224
GLD,2019-03-27,124.35,124.38,123.56,123.65,6595016
GLD,2019-03-28,122.28,122.36,121.71,121.9,11878328
GLD,2019-03-29,122.64,122.75,122.01,122.01,7094201
GLD,2019-04-01,122.4,122.43,121.46,121.53,13559963
GLD,2019-04-02,121.72,122.01,121.68,121.98,4474953
GLD,2019-04-03,121.73,122.01,121.68,121.8,6152734
GLD,2019-04-04,121.1,122.24,120.96,122.11,7508760
GLD,2019-04-05,121.88,122.13,121.66,121.98,5114493
GLD,2019-04-08,122.97,123.02,122.4,122.51,4271034
GLD,2019-04-09,123.26,123.35,123.03,123.15,4648392
GLD,2019-04-10,123.22,123.77,123.19,123.53,6344767
GLD,2019-04-11,122.54,122.75,121.79,121.95,11694503
GLD,2019-04-12,121.96,122.31,121.8,121.83,5272844
GLD,2019-04-15,121.2,121.82,121.1,121.6,4252774
GLD,2019-04-16,120.38,120.63,120.19,120.51,10097802
GLD,2019-04-17,120.46,120.51,120.2,120.28,4693864
GLD,2019-04-18,120.24,120.54,120.15,120.37,4090401
GLD,2019-04-22,120.46,120.5,120.27,120.37,2251185
GLD,2019-04-23,119.67,120.2,119.55,120.12,5574897
GLD,2019-04-24,120.06,120.72,120.04,120.47,4173034
GLD,2019-04-25,120.72,121.1,120.5,120.57,4836857
GLD,2019-04-26,121.26,121.67,121.2199,121.37,6022715
GLD,2019-04-29,120.88,120.91,120.67,120.83,4469721
GLD,2019-04-30,120.89,121.36,120.85,121.2,4758567
GLD,2019-05-01,121.03,121.55,120.18,120.4,12331836
GLD,2019-05-02,119.69,120.11,119.54,119.94,6759844
GLD,2019-05-03,120.56,121.08,120.48,120.65,8414504
GLD,2019-05-06,120.61,121.12,120.54,120.81,3479563
GLD,2019-05-07,121.02,121.42,120.91,121.21,4010654
GLD,2019-05-08,121.54,121.54,120.77,120.91,4178965
GLD,2019-05-09,120.96,121.62,120.86,121.2,5015785
GLD,2019-05-10,121.41,121.73,121.3,121.43,4586301
